"Subject","Trial","Task","Matching","Shape_Origin_Identity","Shape_English_Identity","Shape_Standardized_Identity","RT_ms","RT_sec","ACC"
"995543627","183","self-matching","Matching","friend","Friend","Close","492","0.492","0"
"995543627","185","self-matching","Nonmatching","self","Self","Self","886","0.886","0"
"995543627","187","self-matching","Nonmatching","friend","Friend","Close","583","0.583","1"
"995543627","189","self-matching","Nonmatching","friend","Friend","Close","487","0.487","1"
"995543627","191","self-matching","Matching","friend","Friend","Close","801","0.801","1"
"995543627","193","self-matching","Matching","friend","Friend","Close","345","0.345","1"
"995543627","195","self-matching","Matching","self","Self","Self","470","0.47","1"
"995543627","197","self-matching","Nonmatching","friend","Friend","Close","390","0.39","1"
"995543627","199","self-matching","Matching","self","Self","Self","475","0.475","1"
"995543627","201","self-matching","Matching","self","Self","Self","377","0.377","1"
"995543627","203","self-matching","Nonmatching","self","Self","Self","475","0.475","1"
"995543627","205","self-matching","Nonmatching","self","Self","Self","402","0.402","1"
"995543627","207","self-matching","Matching","self","Self","Self","457","0.457","1"
"995543627","209","self-matching","Matching","friend","Friend","Close","313","0.313","0"
"995543627","211","self-matching","Nonmatching","friend","Friend","Close","264","0.264","0"
"995543627","213","self-matching","Nonmatching","self","Self","Self","355","0.355","0"
"995543627","215","self-matching","Nonmatching","self","Self","Self","221","0.221","0"
"995543627","217","self-matching","Matching","self","Self","Self","299","0.299","0"
"995543627","219","self-matching","Nonmatching","self","Self","Self","318","0.318","0"
"995543627","221","self-matching","Nonmatching","self","Self","Self","368","0.368","0"
"995543627","223","self-matching","Matching","friend","Friend","Close","206","0.206","1"
"995543627","225","self-matching","Nonmatching","friend","Friend","Close","353","0.353","0"
"995543627","227","self-matching","Nonmatching","friend","Friend","Close","297","0.297","0"
"995543627","229","self-matching","Nonmatching","friend","Friend","Close","258","0.258","0"
"995543627","233","self-matching","Matching","friend","Friend","Close","294","0.294","1"
"995543629","1","self-matching","Matching","friend","Friend","Close","1019","1.019","0"
"995543629","3","self-matching","Matching","friend","Friend","Close","744","0.744","1"
"995543629","5","self-matching","Nonmatching","self","Self","Self","343","0.343","0"
"995543629","7","self-matching","Matching","self","Self","Self","612","0.612","1"
"995543629","9","self-matching","Matching","self","Self","Self","764","0.764","0"
"995543629","11","self-matching","Matching","friend","Friend","Close","836","0.836","0"
"995543629","13","self-matching","Nonmatching","friend","Friend","Close","865","0.865","0"
"995543629","15","self-matching","Matching","self","Self","Self","797","0.797","1"
"995543629","17","self-matching","Nonmatching","self","Self","Self","856","0.856","1"
"995543629","19","self-matching","Matching","self","Self","Self","997","0.997","1"
"995543629","21","self-matching","Nonmatching","self","Self","Self","616","0.616","1"
"995543629","23","self-matching","Nonmatching","self","Self","Self","738","0.738","1"
"995543629","25","self-matching","Matching","self","Self","Self","637","0.637","1"
"995543629","27","self-matching","Matching","self","Self","Self","477","0.477","1"
"995543629","29","self-matching","Nonmatching","self","Self","Self","592","0.592","1"
"995543629","31","self-matching","Nonmatching","friend","Friend","Close","900","0.9","1"
"995543629","33","self-matching","Nonmatching","friend","Friend","Close","642","0.642","1"
"995543629","35","self-matching","Matching","friend","Friend","Close","981","0.981","0"
"995543629","37","self-matching","Matching","self","Self","Self","600","0.6","1"
"995543629","39","self-matching","Nonmatching","friend","Friend","Close","692","0.692","1"
"995543629","41","self-matching","Nonmatching","self","Self","Self","941","0.941","1"
"995543629","43","self-matching","Matching","friend","Friend","Close","660","0.66","1"
"995543629","45","self-matching","Nonmatching","friend","Friend","Close","732","0.732","1"
"995543629","47","self-matching","Matching","self","Self","Self","587","0.587","1"
"995543629","49","self-matching","Matching","self","Self","Self","585","0.585","1"
"995543629","51","self-matching","Nonmatching","friend","Friend","Close","854","0.854","1"
"995543629","53","self-matching","Nonmatching","self","Self","Self","788","0.788","1"
"995543629","55","self-matching","Matching","self","Self","Self","535","0.535","1"
"995543629","57","self-matching","Matching","self","Self","Self","555","0.555","1"
"995543629","59","self-matching","Nonmatching","friend","Friend","Close","607","0.607","1"
"995543629","61","self-matching","Matching","friend","Friend","Close","609","0.609","1"
"995543629","63","self-matching","Nonmatching","self","Self","Self","641","0.641","1"
"995543629","65","self-matching","Matching","friend","Friend","Close","640","0.64","1"
"995543629","67","self-matching","Nonmatching","self","Self","Self","589","0.589","1"
"995543629","69","self-matching","Matching","friend","Friend","Close","678","0.678","1"
"995543629","71","self-matching","Nonmatching","friend","Friend","Close","573","0.573","1"
"995543629","73","self-matching","Matching","friend","Friend","Close","718","0.718","1"
"995543629","75","self-matching","Nonmatching","self","Self","Self","664","0.664","1"
"995543629","77","self-matching","Matching","friend","Friend","Close","495","0.495","1"
"995543629","79","self-matching","Matching","friend","Friend","Close","645","0.645","1"
"995543629","81","self-matching","Nonmatching","self","Self","Self","553","0.553","1"
"995543629","83","self-matching","Matching","friend","Friend","Close","695","0.695","0"
"995543629","85","self-matching","Matching","friend","Friend","Close","375","0.375","1"
"995543629","87","self-matching","Nonmatching","self","Self","Self","541","0.541","1"
"995543629","89","self-matching","Matching","friend","Friend","Close","530","0.53","1"
"995543629","91","self-matching","Matching","self","Self","Self","685","0.685","0"
"995543629","93","self-matching","Nonmatching","self","Self","Self","1114","1.114","1"
"995543629","95","self-matching","Matching","self","Self","Self","475","0.475","1"
"995543629","97","self-matching","Matching","self","Self","Self","371","0.371","1"
"995543629","99","self-matching","Nonmatching","self","Self","Self","457","0.457","1"
"995543629","101","self-matching","Nonmatching","friend","Friend","Close","469","0.469","0"
"995543629","103","self-matching","Matching","friend","Friend","Close","1075","1.075","0"
"995543629","105","self-matching","Nonmatching","self","Self","Self","510","0.51","0"
"995543629","107","self-matching","Nonmatching","self","Self","Self","482","0.482","1"
"995543629","109","self-matching","Nonmatching","friend","Friend","Close","718","0.718","1"
"995543629","111","self-matching","Matching","friend","Friend","Close","543","0.543","1"
"995543629","113","self-matching","Matching","self","Self","Self","383","0.383","1"
"995543629","115","self-matching","Matching","self","Self","Self","452","0.452","1"
"995543629","117","self-matching","Nonmatching","self","Self","Self","574","0.574","1"
"995543629","119","self-matching","Nonmatching","self","Self","Self","629","0.629","1"
"995543629","121","self-matching","Matching","self","Self","Self","635","0.635","1"
"995543629","123","self-matching","Matching","friend","Friend","Close","534","0.534","1"
"995543629","125","self-matching","Nonmatching","friend","Friend","Close","752","0.752","1"
"995543629","127","self-matching","Nonmatching","friend","Friend","Close","634","0.634","1"
"995543629","129","self-matching","Nonmatching","self","Self","Self","624","0.624","1"
"995543629","131","self-matching","Nonmatching","self","Self","Self","399","0.399","1"
"995543629","133","self-matching","Matching","friend","Friend","Close","550","0.55","1"
"995543629","135","self-matching","Nonmatching","self","Self","Self","470","0.47","1"
"995543629","137","self-matching","Nonmatching","self","Self","Self","556","0.556","1"
"995543629","139","self-matching","Matching","friend","Friend","Close","488","0.488","1"
"995543629","141","self-matching","Nonmatching","friend","Friend","Close","657","0.657","1"
"995543629","143","self-matching","Nonmatching","friend","Friend","Close","540","0.54","1"
"995543629","145","self-matching","Nonmatching","self","Self","Self","518","0.518","1"
"995543629","147","self-matching","Matching","friend","Friend","Close","504","0.504","1"
"995543629","149","self-matching","Matching","friend","Friend","Close","625","0.625","0"
"995543629","151","self-matching","Nonmatching","friend","Friend","Close","712","0.712","1"
"995543629","153","self-matching","Nonmatching","friend","Friend","Close","673","0.673","1"
"995543629","155","self-matching","Nonmatching","self","Self","Self","729","0.729","1"
"995543629","157","self-matching","Matching","friend","Friend","Close","464","0.464","1"
"995543629","159","self-matching","Matching","self","Self","Self","586","0.586","0"
"995543629","161","self-matching","Nonmatching","friend","Friend","Close","584","0.584","0"
"995543629","163","self-matching","Nonmatching","friend","Friend","Close","453","0.453","1"
"995543629","165","self-matching","Nonmatching","friend","Friend","Close","566","0.566","1"
"995543629","167","self-matching","Matching","self","Self","Self","839","0.839","1"
"995543629","169","self-matching","Nonmatching","self","Self","Self","628","0.628","1"
"995543629","171","self-matching","Matching","self","Self","Self","682","0.682","1"
"995543629","173","self-matching","Nonmatching","friend","Friend","Close","1129","1.129","1"
"995543629","175","self-matching","Nonmatching","self","Self","Self","753","0.753","1"
"995543629","177","self-matching","Matching","self","Self","Self","785","0.785","1"
"995543629","179","self-matching","Matching","self","Self","Self","575","0.575","1"
"995543629","181","self-matching","Matching","friend","Friend","Close","559","0.559","1"
"995543629","183","self-matching","Matching","friend","Friend","Close","512","0.512","1"
"995543629","185","self-matching","Nonmatching","friend","Friend","Close","485","0.485","0"
"995543629","187","self-matching","Nonmatching","friend","Friend","Close","464","0.464","1"
"995543629","189","self-matching","Matching","friend","Friend","Close","666","0.666","1"
"995543629","191","self-matching","Matching","self","Self","Self","527","0.527","1"
"995543629","193","self-matching","Nonmatching","self","Self","Self","583","0.583","1"
"995543629","195","self-matching","Matching","self","Self","Self","628","0.628","1"
"995543629","197","self-matching","Matching","self","Self","Self","464","0.464","1"
"995543629","199","self-matching","Nonmatching","friend","Friend","Close","767","0.767","1"
"995543629","201","self-matching","Matching","friend","Friend","Close","602","0.602","0"
"995543629","203","self-matching","Nonmatching","self","Self","Self","594","0.594","1"
"995543629","205","self-matching","Nonmatching","friend","Friend","Close","643","0.643","1"
"995543629","207","self-matching","Matching","self","Self","Self","572","0.572","1"
"995543629","209","self-matching","Matching","self","Self","Self","657","0.657","1"
"995543629","211","self-matching","Nonmatching","self","Self","Self","630","0.63","1"
"995543629","213","self-matching","Matching","self","Self","Self","445","0.445","1"
"995543629","215","self-matching","Matching","friend","Friend","Close","484","0.484","1"
"995543629","217","self-matching","Nonmatching","friend","Friend","Close","592","0.592","1"
"995543629","219","self-matching","Nonmatching","friend","Friend","Close","611","0.611","0"
"995543629","221","self-matching","Nonmatching","self","Self","Self","954","0.954","1"
"995543629","223","self-matching","Matching","friend","Friend","Close","556","0.556","1"
"995543629","225","self-matching","Nonmatching","friend","Friend","Close","658","0.658","1"
"995543629","227","self-matching","Nonmatching","friend","Friend","Close","831","0.831","1"
"995543629","229","self-matching","Matching","friend","Friend","Close","437","0.437","1"
"995543629","231","self-matching","Matching","friend","Friend","Close","415","0.415","1"
"995543629","233","self-matching","Matching","self","Self","Self","517","0.517","1"
"995543629","235","self-matching","Matching","self","Self","Self","399","0.399","1"
"995543629","237","self-matching","Nonmatching","friend","Friend","Close","488","0.488","0"
"995543629","239","self-matching","Nonmatching","friend","Friend","Close","437","0.437","1"
"995543630","3","self-matching","Nonmatching","friend","Friend","Close","426","0.426","1"
"995543630","9","self-matching","Matching","self","Self","Self","1027","1.027","0"
"995543630","11","self-matching","Nonmatching","friend","Friend","Close","1114","1.114","1"
"995543630","13","self-matching","Matching","self","Self","Self","789","0.789","1"
"995543630","15","self-matching","Matching","friend","Friend","Close","493","0.493","0"
"995543630","19","self-matching","Matching","friend","Friend","Close","425","0.425","1"
"995543630","21","self-matching","Nonmatching","friend","Friend","Close","691","0.691","1"
"995543630","23","self-matching","Matching","self","Self","Self","519","0.519","1"
"995543630","25","self-matching","Matching","self","Self","Self","664","0.664","1"
"995543630","27","self-matching","Matching","self","Self","Self","422","0.422","1"
"995543630","29","self-matching","Nonmatching","self","Self","Self","842","0.842","1"
"995543630","31","self-matching","Matching","friend","Friend","Close","915","0.915","0"
"995543630","35","self-matching","Matching","friend","Friend","Close","651","0.651","0"
"995543630","37","self-matching","Matching","self","Self","Self","455","0.455","1"
"995543630","39","self-matching","Nonmatching","self","Self","Self","822","0.822","1"
"995543630","41","self-matching","Matching","friend","Friend","Close","1002","1.002","1"
"995543630","43","self-matching","Nonmatching","self","Self","Self","874","0.874","1"
"995543630","47","self-matching","Nonmatching","self","Self","Self","788","0.788","1"
"995543630","49","self-matching","Matching","friend","Friend","Close","1030","1.03","1"
"995543630","51","self-matching","Matching","friend","Friend","Close","570","0.57","1"
"995543630","53","self-matching","Nonmatching","friend","Friend","Close","726","0.726","1"
"995543630","55","self-matching","Nonmatching","self","Self","Self","1112","1.112","1"
"995543630","59","self-matching","Nonmatching","friend","Friend","Close","1004","1.004","1"
"995543630","61","self-matching","Matching","self","Self","Self","546","0.546","1"
"995543630","63","self-matching","Nonmatching","friend","Friend","Close","876","0.876","1"
"995543630","65","self-matching","Nonmatching","self","Self","Self","954","0.954","1"
"995543630","67","self-matching","Nonmatching","friend","Friend","Close","791","0.791","1"
"995543630","69","self-matching","Nonmatching","self","Self","Self","762","0.762","1"
"995543630","71","self-matching","Matching","friend","Friend","Close","1132","1.132","1"
"995543630","73","self-matching","Matching","self","Self","Self","621","0.621","1"
"995543630","75","self-matching","Matching","friend","Friend","Close","1144","1.144","0"
"995543630","77","self-matching","Nonmatching","friend","Friend","Close","746","0.746","1"
"995543630","85","self-matching","Nonmatching","self","Self","Self","659","0.659","1"
"995543630","87","self-matching","Nonmatching","friend","Friend","Close","726","0.726","1"
"995543630","89","self-matching","Matching","self","Self","Self","282","0.282","1"
"995543630","91","self-matching","Matching","self","Self","Self","409","0.409","1"
"995543630","93","self-matching","Matching","friend","Friend","Close","488","0.488","0"
"995543630","95","self-matching","Matching","self","Self","Self","548","0.548","1"
"995543630","97","self-matching","Nonmatching","self","Self","Self","560","0.56","1"
"995543630","99","self-matching","Matching","self","Self","Self","559","0.559","1"
"995543630","101","self-matching","Matching","self","Self","Self","724","0.724","1"
"995543630","103","self-matching","Matching","self","Self","Self","395","0.395","1"
"995543630","105","self-matching","Nonmatching","friend","Friend","Close","645","0.645","1"
"995543630","107","self-matching","Nonmatching","friend","Friend","Close","936","0.936","1"
"995543630","109","self-matching","Matching","self","Self","Self","530","0.53","1"
"995543630","111","self-matching","Matching","self","Self","Self","759","0.759","1"
"995543630","113","self-matching","Matching","self","Self","Self","420","0.42","1"
"995543630","115","self-matching","Nonmatching","friend","Friend","Close","489","0.489","0"
"995543630","117","self-matching","Nonmatching","self","Self","Self","871","0.871","1"
"995543630","121","self-matching","Matching","friend","Friend","Close","963","0.963","0"
"995543630","123","self-matching","Matching","self","Self","Self","592","0.592","1"
"995543630","125","self-matching","Nonmatching","friend","Friend","Close","544","0.544","1"
"995543630","127","self-matching","Nonmatching","self","Self","Self","690","0.69","1"
"995543630","129","self-matching","Nonmatching","self","Self","Self","876","0.876","1"
"995543630","131","self-matching","Nonmatching","friend","Friend","Close","703","0.703","1"
"995543630","133","self-matching","Nonmatching","friend","Friend","Close","764","0.764","1"
"995543630","135","self-matching","Nonmatching","self","Self","Self","790","0.79","1"
"995543630","137","self-matching","Matching","self","Self","Self","607","0.607","1"
"995543630","139","self-matching","Matching","friend","Friend","Close","979","0.979","1"
"995543630","141","self-matching","Nonmatching","friend","Friend","Close","523","0.523","1"
"995543630","143","self-matching","Matching","self","Self","Self","515","0.515","1"
"995543630","145","self-matching","Matching","friend","Friend","Close","740","0.74","1"
"995543630","147","self-matching","Matching","self","Self","Self","524","0.524","1"
"995543630","149","self-matching","Matching","self","Self","Self","436","0.436","1"
"995543630","151","self-matching","Nonmatching","self","Self","Self","760","0.76","1"
"995543630","153","self-matching","Nonmatching","friend","Friend","Close","897","0.897","1"
"995543630","155","self-matching","Matching","friend","Friend","Close","393","0.393","1"
"995543630","157","self-matching","Matching","friend","Friend","Close","469","0.469","1"
"995543630","159","self-matching","Matching","friend","Friend","Close","515","0.515","1"
"995543630","161","self-matching","Matching","friend","Friend","Close","513","0.513","1"
"995543630","163","self-matching","Nonmatching","friend","Friend","Close","563","0.563","1"
"995543630","165","self-matching","Nonmatching","friend","Friend","Close","495","0.495","1"
"995543630","167","self-matching","Nonmatching","self","Self","Self","682","0.682","1"
"995543630","169","self-matching","Nonmatching","self","Self","Self","455","0.455","1"
"995543630","171","self-matching","Nonmatching","friend","Friend","Close","646","0.646","1"
"995543630","173","self-matching","Matching","self","Self","Self","683","0.683","1"
"995543630","175","self-matching","Matching","friend","Friend","Close","1013","1.013","1"
"995543630","177","self-matching","Nonmatching","friend","Friend","Close","781","0.781","1"
"995543630","179","self-matching","Nonmatching","self","Self","Self","738","0.738","1"
"995543630","181","self-matching","Nonmatching","friend","Friend","Close","750","0.75","1"
"995543630","183","self-matching","Matching","friend","Friend","Close","610","0.61","1"
"995543630","185","self-matching","Matching","friend","Friend","Close","517","0.517","1"
"995543630","187","self-matching","Matching","self","Self","Self","396","0.396","1"
"995543630","189","self-matching","Nonmatching","self","Self","Self","450","0.45","1"
"995543630","191","self-matching","Matching","friend","Friend","Close","724","0.724","1"
"995543630","193","self-matching","Nonmatching","self","Self","Self","1011","1.011","1"
"995543630","195","self-matching","Matching","friend","Friend","Close","580","0.58","1"
"995543630","197","self-matching","Matching","friend","Friend","Close","399","0.399","1"
"995543630","199","self-matching","Nonmatching","self","Self","Self","615","0.615","1"
"995543630","201","self-matching","Nonmatching","self","Self","Self","505","0.505","1"
"995543630","203","self-matching","Matching","friend","Friend","Close","527","0.527","1"
"995543630","205","self-matching","Matching","friend","Friend","Close","392","0.392","1"
"995543630","207","self-matching","Nonmatching","friend","Friend","Close","494","0.494","1"
"995543630","209","self-matching","Nonmatching","self","Self","Self","762","0.762","1"
"995543630","211","self-matching","Matching","self","Self","Self","493","0.493","1"
"995543630","213","self-matching","Nonmatching","friend","Friend","Close","550","0.55","1"
"995543630","215","self-matching","Nonmatching","friend","Friend","Close","951","0.951","1"
"995543630","217","self-matching","Nonmatching","self","Self","Self","720","0.72","1"
"995543630","219","self-matching","Matching","self","Self","Self","442","0.442","1"
"995543630","221","self-matching","Nonmatching","self","Self","Self","708","0.708","1"
"995543630","223","self-matching","Nonmatching","friend","Friend","Close","758","0.758","1"
"995543630","225","self-matching","Nonmatching","self","Self","Self","931","0.931","1"
"995543630","227","self-matching","Matching","friend","Friend","Close","500","0.5","1"
"995543630","229","self-matching","Nonmatching","friend","Friend","Close","711","0.711","0"
"995543630","231","self-matching","Nonmatching","friend","Friend","Close","825","0.825","1"
"995543630","235","self-matching","Matching","self","Self","Self","494","0.494","1"
"995543630","237","self-matching","Matching","self","Self","Self","747","0.747","1"
"995543630","239","self-matching","Matching","friend","Friend","Close","864","0.864","1"
"995543633","7","self-matching","Nonmatching","self","Self","Self","1060","1.06","1"
"995543633","15","self-matching","Nonmatching","friend","Friend","Close","371","0.371","1"
"995543633","17","self-matching","Nonmatching","friend","Friend","Close","1089","1.089","0"
"995543633","21","self-matching","Matching","friend","Friend","Close","881","0.881","0"
"995543633","23","self-matching","Matching","friend","Friend","Close","279","0.279","0"
"995543633","25","self-matching","Matching","friend","Friend","Close","329","0.329","0"
"995543633","29","self-matching","Matching","friend","Friend","Close","318","0.318","1"
"995543633","31","self-matching","Matching","self","Self","Self","510","0.51","0"
"995543633","33","self-matching","Matching","self","Self","Self","466","0.466","0"
"995543633","37","self-matching","Matching","self","Self","Self","505","0.505","0"
"995543633","41","self-matching","Nonmatching","friend","Friend","Close","433","0.433","1"
"995543633","43","self-matching","Matching","self","Self","Self","598","0.598","0"
"995543633","47","self-matching","Nonmatching","friend","Friend","Close","467","0.467","1"
"995543633","51","self-matching","Nonmatching","friend","Friend","Close","283","0.283","1"
"995543633","53","self-matching","Matching","self","Self","Self","422","0.422","0"
"995543633","55","self-matching","Matching","self","Self","Self","350","0.35","1"
"995543633","57","self-matching","Nonmatching","friend","Friend","Close","387","0.387","1"
"995543633","59","self-matching","Matching","self","Self","Self","673","0.673","0"
"995543633","61","self-matching","Nonmatching","self","Self","Self","678","0.678","1"
"995543633","63","self-matching","Matching","friend","Friend","Close","829","0.829","1"
"995543633","65","self-matching","Matching","self","Self","Self","625","0.625","1"
"995543633","67","self-matching","Matching","friend","Friend","Close","923","0.923","1"
"995543633","69","self-matching","Nonmatching","friend","Friend","Close","325","0.325","0"
"995543633","71","self-matching","Matching","self","Self","Self","527","0.527","1"
"995543633","73","self-matching","Matching","self","Self","Self","442","0.442","1"
"995543633","75","self-matching","Matching","self","Self","Self","484","0.484","0"
"995543633","77","self-matching","Nonmatching","friend","Friend","Close","472","0.472","1"
"995543633","79","self-matching","Matching","self","Self","Self","385","0.385","1"
"995543633","81","self-matching","Matching","friend","Friend","Close","699","0.699","1"
"995543633","83","self-matching","Nonmatching","self","Self","Self","596","0.596","1"
"995543633","85","self-matching","Nonmatching","self","Self","Self","1002","1.002","0"
"995543633","87","self-matching","Nonmatching","self","Self","Self","767","0.767","1"
"995543633","89","self-matching","Matching","self","Self","Self","472","0.472","1"
"995543633","91","self-matching","Matching","friend","Friend","Close","842","0.842","1"
"995543633","93","self-matching","Nonmatching","self","Self","Self","789","0.789","1"
"995543633","95","self-matching","Nonmatching","self","Self","Self","748","0.748","1"
"995543633","97","self-matching","Nonmatching","self","Self","Self","576","0.576","1"
"995543633","99","self-matching","Matching","friend","Friend","Close","434","0.434","1"
"995543633","101","self-matching","Nonmatching","self","Self","Self","672","0.672","1"
"995543633","103","self-matching","Nonmatching","friend","Friend","Close","696","0.696","0"
"995543633","105","self-matching","Nonmatching","self","Self","Self","692","0.692","1"
"995543633","107","self-matching","Matching","self","Self","Self","531","0.531","1"
"995543633","109","self-matching","Matching","friend","Friend","Close","660","0.66","0"
"995543633","111","self-matching","Matching","self","Self","Self","529","0.529","1"
"995543633","113","self-matching","Nonmatching","self","Self","Self","526","0.526","1"
"995543633","115","self-matching","Matching","self","Self","Self","618","0.618","1"
"995543633","117","self-matching","Matching","self","Self","Self","444","0.444","1"
"995543633","119","self-matching","Matching","friend","Friend","Close","547","0.547","1"
"995543633","121","self-matching","Nonmatching","friend","Friend","Close","681","0.681","1"
"995543633","123","self-matching","Nonmatching","self","Self","Self","606","0.606","1"
"995543633","125","self-matching","Matching","self","Self","Self","464","0.464","1"
"995543633","127","self-matching","Nonmatching","self","Self","Self","961","0.961","1"
"995543633","129","self-matching","Matching","friend","Friend","Close","850","0.85","1"
"995543633","131","self-matching","Nonmatching","self","Self","Self","665","0.665","1"
"995543633","133","self-matching","Nonmatching","self","Self","Self","446","0.446","1"
"995543633","135","self-matching","Nonmatching","self","Self","Self","696","0.696","1"
"995543633","137","self-matching","Nonmatching","friend","Friend","Close","578","0.578","0"
"995543633","139","self-matching","Nonmatching","friend","Friend","Close","614","0.614","1"
"995543633","141","self-matching","Matching","self","Self","Self","376","0.376","1"
"995543633","143","self-matching","Matching","friend","Friend","Close","947","0.947","1"
"995543633","145","self-matching","Nonmatching","self","Self","Self","666","0.666","1"
"995543633","147","self-matching","Nonmatching","self","Self","Self","694","0.694","1"
"995543633","149","self-matching","Nonmatching","self","Self","Self","497","0.497","1"
"995543633","151","self-matching","Matching","friend","Friend","Close","803","0.803","1"
"995543633","153","self-matching","Nonmatching","self","Self","Self","509","0.509","1"
"995543633","155","self-matching","Matching","self","Self","Self","431","0.431","1"
"995543633","157","self-matching","Nonmatching","friend","Friend","Close","718","0.718","1"
"995543633","159","self-matching","Nonmatching","friend","Friend","Close","457","0.457","1"
"995543633","161","self-matching","Matching","self","Self","Self","600","0.6","1"
"995543633","163","self-matching","Matching","self","Self","Self","682","0.682","1"
"995543633","165","self-matching","Nonmatching","self","Self","Self","693","0.693","1"
"995543633","167","self-matching","Matching","friend","Friend","Close","419","0.419","1"
"995543633","169","self-matching","Matching","friend","Friend","Close","859","0.859","1"
"995543633","171","self-matching","Nonmatching","self","Self","Self","524","0.524","1"
"995543633","173","self-matching","Nonmatching","friend","Friend","Close","840","0.84","1"
"995543633","175","self-matching","Nonmatching","friend","Friend","Close","674","0.674","1"
"995543633","177","self-matching","Matching","friend","Friend","Close","490","0.49","1"
"995543633","179","self-matching","Nonmatching","friend","Friend","Close","793","0.793","1"
"995543633","181","self-matching","Matching","friend","Friend","Close","660","0.66","1"
"995543633","183","self-matching","Matching","friend","Friend","Close","583","0.583","1"
"995543633","185","self-matching","Matching","friend","Friend","Close","646","0.646","1"
"995543633","187","self-matching","Nonmatching","friend","Friend","Close","816","0.816","1"
"995543633","189","self-matching","Matching","self","Self","Self","451","0.451","1"
"995543633","191","self-matching","Nonmatching","self","Self","Self","528","0.528","1"
"995543633","193","self-matching","Matching","friend","Friend","Close","503","0.503","1"
"995543633","195","self-matching","Nonmatching","friend","Friend","Close","696","0.696","1"
"995543633","197","self-matching","Nonmatching","friend","Friend","Close","821","0.821","1"
"995543633","199","self-matching","Nonmatching","self","Self","Self","917","0.917","1"
"995543633","201","self-matching","Nonmatching","self","Self","Self","1160","1.16","1"
"995543633","203","self-matching","Nonmatching","friend","Friend","Close","557","0.557","1"
"995543633","205","self-matching","Nonmatching","friend","Friend","Close","458","0.458","1"
"995543633","207","self-matching","Nonmatching","friend","Friend","Close","477","0.477","1"
"995543633","209","self-matching","Matching","self","Self","Self","619","0.619","1"
"995543633","211","self-matching","Nonmatching","friend","Friend","Close","670","0.67","1"
"995543633","213","self-matching","Nonmatching","self","Self","Self","681","0.681","1"
"995543633","215","self-matching","Matching","self","Self","Self","555","0.555","1"
"995543633","217","self-matching","Nonmatching","self","Self","Self","648","0.648","1"
"995543633","219","self-matching","Nonmatching","friend","Friend","Close","676","0.676","1"
"995543633","221","self-matching","Matching","self","Self","Self","839","0.839","1"
"995543633","223","self-matching","Matching","self","Self","Self","655","0.655","1"
"995543633","225","self-matching","Matching","self","Self","Self","440","0.44","1"
"995543633","227","self-matching","Matching","self","Self","Self","391","0.391","1"
"995543633","229","self-matching","Nonmatching","self","Self","Self","658","0.658","1"
"995543633","231","self-matching","Nonmatching","friend","Friend","Close","640","0.64","1"
"995543633","233","self-matching","Matching","friend","Friend","Close","543","0.543","0"
"995543633","235","self-matching","Nonmatching","self","Self","Self","762","0.762","1"
"995543633","237","self-matching","Nonmatching","self","Self","Self","409","0.409","1"
"995543633","239","self-matching","Nonmatching","friend","Friend","Close","702","0.702","1"
"995543634","1","self-matching","Nonmatching","friend","Friend","Close","713","0.713","0"
"995543634","3","self-matching","Matching","friend","Friend","Close","647","0.647","1"
"995543634","5","self-matching","Matching","friend","Friend","Close","454","0.454","0"
"995543634","7","self-matching","Matching","self","Self","Self","582","0.582","1"
"995543634","9","self-matching","Nonmatching","friend","Friend","Close","594","0.594","1"
"995543634","11","self-matching","Nonmatching","friend","Friend","Close","476","0.476","1"
"995543634","13","self-matching","Matching","self","Self","Self","539","0.539","1"
"995543634","15","self-matching","Matching","self","Self","Self","416","0.416","0"
"995543634","17","self-matching","Nonmatching","self","Self","Self","689","0.689","1"
"995543634","19","self-matching","Nonmatching","friend","Friend","Close","856","0.856","1"
"995543634","21","self-matching","Nonmatching","self","Self","Self","465","0.465","0"
"995543634","23","self-matching","Matching","self","Self","Self","751","0.751","1"
"995543634","25","self-matching","Matching","self","Self","Self","523","0.523","1"
"995543634","27","self-matching","Matching","friend","Friend","Close","457","0.457","1"
"995543634","29","self-matching","Nonmatching","self","Self","Self","584","0.584","1"
"995543634","31","self-matching","Nonmatching","self","Self","Self","539","0.539","1"
"995543634","33","self-matching","Nonmatching","friend","Friend","Close","576","0.576","1"
"995543634","35","self-matching","Nonmatching","self","Self","Self","699","0.699","1"
"995543634","37","self-matching","Matching","self","Self","Self","369","0.369","1"
"995543634","39","self-matching","Matching","friend","Friend","Close","244","0.244","1"
"995543634","41","self-matching","Matching","friend","Friend","Close","405","0.405","1"
"995543634","43","self-matching","Nonmatching","self","Self","Self","534","0.534","0"
"995543634","45","self-matching","Matching","friend","Friend","Close","796","0.796","1"
"995543634","47","self-matching","Nonmatching","friend","Friend","Close","597","0.597","1"
"995543634","49","self-matching","Nonmatching","friend","Friend","Close","704","0.704","1"
"995543634","51","self-matching","Nonmatching","self","Self","Self","693","0.693","1"
"995543634","53","self-matching","Matching","self","Self","Self","436","0.436","1"
"995543634","55","self-matching","Nonmatching","self","Self","Self","740","0.74","1"
"995543634","57","self-matching","Matching","self","Self","Self","729","0.729","1"
"995543634","59","self-matching","Matching","friend","Friend","Close","630","0.63","1"
